,course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated,career_relevance_score,combined_features,level_num,title_clean
4565,CRS_4566,Statistics & Probability Topic 14 Guide (Statistics & Probability),https://www.simplilearn.com/course/statistics-probability-topic-14-guide-statistics-probab-793,Simplilearn,Statistics & Probability,Intermediate,0.0054634971920916,0.0123064428912301,0.1999999999999993,225,16.1,Tech With Tim,English,"statistics & probability topic 14,statistics & probability,intermediate,production-grade",Interactive,Data Scientist Path,PL_004,2,0.0728147803136158,2024,0.0595517908027626,"Statistics & Probability Topic 14 Guide (Statistics & Probability) Statistics & Probability Intermediate statistics & probability topic 14,statistics & probability,intermediate,production-grade Data Scientist Path Tech With Tim",2.0,statistics & probability topic 14 guide (statistics & probability)
4566,CRS_4567,Masterclass Statistics & Probability Topic 13 for Statistics & Probability,https://www.udemy.com/course/masterclass-statistics-probability-topic-13-for-statist-516,Udemy,Statistics & Probability,Beginner,0.004758366028156,0.0109515682573377,0.3999999999999986,46,25.2,codebasics,English,"statistics & probability topic 13,statistics & probability,beginner,masterclass",Video,Data Scientist Path,PL_004,1,0.1336748952026082,2022,0.1111382992147104,"Masterclass Statistics & Probability Topic 13 for Statistics & Probability Statistics & Probability Beginner statistics & probability topic 13,statistics & probability,beginner,masterclass Data Scientist Path codebasics",1.0,masterclass statistics & probability topic 13 for statistics & probability
4567,CRS_4568,Beginner Statistics & Probability: Statistics & Probability Topic 17 Crash Course,https://www.kaggle.com/course/beginner-statistics-probability-statistics-probability--840,Kaggle,Statistics & Probability,Beginner,0.0043318716824371,0.008875031911921,0.5999999999999996,34,29.5,Sentdex,English,"statistics & probability topic 17,statistics & probability,beginner,project-based",Interactive,Data Scientist Path,PL_004,1,0.1942244993013507,2024,0.1625798129271033,"Beginner Statistics & Probability: Statistics & Probability Topic 17 Crash Course Statistics & Probability Beginner statistics & probability topic 17,statistics & probability,beginner,project-based Data Scientist Path Sentdex",1.0,beginner statistics & probability: statistics & probability topic 17 crash course
4568,CRS_4569,Statistics & Probability Topic 8 Workshop (Statistics & Probability),https://www.youtube.com/course/statistics-probability-topic-8-workshop-statistics-prob-610,YouTube,Statistics & Probability,Intermediate,0.0005511193168705,0.0007799575043772,0.5999999999999996,11,38.5,Andrew Ng,English,"statistics & probability topic 8,statistics & probability,intermediate,zero to hero",Bootcamp,Data Scientist Path,PL_004,2,0.1867722403353516,2023,0.1577423292040692,"Statistics & Probability Topic 8 Workshop (Statistics & Probability) Statistics & Probability Intermediate statistics & probability topic 8,statistics & probability,intermediate,zero to hero Data Scientist Path Andrew Ng",2.0,statistics & probability topic 8 workshop (statistics & probability)
4569,CRS_4570,Mathematics for ML Topic 12 Series (Mathematics for ML),https://www.codecademy.com/course/mathematics-for-ml-topic-12-series-mathematics-for-ml-829,Codecademy,Mathematics for ML,Beginner,0.0009193014847295,0.0019056693663649,0.7999999999999989,52,37.9,codebasics,English,"mathematics for ml topic 12,mathematics for ml,beginner,deep dive",Project-based,ML Engineer Path,PL_009,1,0.2498059307560937,2022,0.2107593590124651,"Mathematics for ML Topic 12 Series (Mathematics for ML) Mathematics for ML Beginner mathematics for ml topic 12,mathematics for ml,beginner,deep dive ML Engineer Path codebasics",1.0,mathematics for ml topic 12 series (mathematics for ml)
4570,CRS_4571,Mathematics for ML Mathematics for ML Topic 15 – Project-Based Training,https://www.kaggle.com/course/mathematics-for-ml-mathematics-for-ml-topic-15-projectb-996,Kaggle,Mathematics for ML,Beginner,0.0097464420340026,0.013970888287169,0.5999999999999996,238,4.0,Andrew Ng,English,"mathematics for ml topic 15,mathematics for ml,beginner,project-based",Interactive,ML Engineer Path,PL_009,1,0.2007452258965999,2024,0.1670530219630131,"Mathematics for ML Mathematics for ML Topic 15 – Project-Based Training Mathematics for ML Beginner mathematics for ml topic 15,mathematics for ml,beginner,project-based ML Engineer Path Andrew Ng",1.0,mathematics for ml mathematics for ml topic 15 – project-based training
4571,CRS_4572,Beginner Mathematics for ML: Mathematics for ML Topic 16 Full Course,https://www.udacity.com/course/beginner-mathematics-for-ml-mathematics-for-ml-topic-16-441,Udacity,Mathematics for ML,Beginner,0.0009414570351565,0.0022876073195393,0.5999999999999996,34,23.3,codebasics,English,"mathematics for ml topic 16,mathematics for ml,beginner,hands-on",Video,ML Engineer Path,PL_009,1,0.1880142834963515,2024,0.1585042684914598,"Beginner Mathematics for ML: Mathematics for ML Topic 16 Full Course Mathematics for ML Beginner mathematics for ml topic 16,mathematics for ml,beginner,hands-on ML Engineer Path codebasics",1.0,beginner mathematics for ml: mathematics for ml topic 16 full course
4572,CRS_4573,Mathematics for ML Topic 11 Crash Course (Mathematics for ML),https://www.ibmskills.com/course/mathematics-for-ml-topic-11-crash-course-mathematics-fo-558,IBM Skills,Mathematics for ML,Beginner,0.0005735825832756,0.0008282022984623,0.5999999999999996,249,22.3,Jose Portilla,English,"mathematics for ml topic 11,mathematics for ml,beginner,complete",Article,ML Engineer Path,PL_009,1,0.1869274957304766,2025,0.1577933036248573,"Mathematics for ML Topic 11 Crash Course (Mathematics for ML) Mathematics for ML Beginner mathematics for ml topic 11,mathematics for ml,beginner,complete ML Engineer Path Jose Portilla",1.0,mathematics for ml topic 11 crash course (mathematics for ml)
4573,CRS_4574,Mathematics for ML Topic 15 in Mathematics for ML – Project-Based Guide,https://www.udacity.com/course/mathematics-for-ml-topic-15-in-mathematics-for-ml-proje-410,Udacity,Mathematics for ML,All Levels,0.0006082006308177,0.0020805567449237,0.5999999999999996,121,4.8,Tech With Tim,English,"mathematics for ml topic 15,mathematics for ml,all levels,project-based",Article,ML Engineer Path,PL_009,2,0.1877037727061015,2022,0.1582737639482374,"Mathematics for ML Topic 15 in Mathematics for ML – Project-Based Guide Mathematics for ML All Levels mathematics for ml topic 15,mathematics for ml,all levels,project-based ML Engineer Path Tech With Tim",,mathematics for ml topic 15 in mathematics for ml – project-based guide
4574,CRS_4575,Advanced Mathematics for ML Topic 10 for Mathematics for ML,https://www.codecademy.com/course/advanced-mathematics-for-ml-topic-10-for-mathematics-fo-808,Codecademy,Mathematics for ML,Beginner,0.0010176167397492,0.0008241818989552,0.3999999999999986,180,32.3,Fireship,English,"mathematics for ml topic 10,mathematics for ml,beginner,advanced",Video,ML Engineer Path,PL_009,1,0.1249805930756093,2023,0.1055583299487726,"Advanced Mathematics for ML Topic 10 for Mathematics for ML Mathematics for ML Beginner mathematics for ml topic 10,mathematics for ml,beginner,advanced ML Engineer Path Fireship",1.0,advanced mathematics for ml topic 10 for mathematics for ml
4575,CRS_4576,Comprehensive Mathematics for ML Mathematics for ML Topic 3,https://www.pluralsight.com/course/comprehensive-mathematics-for-ml-mathematics-for-ml-top-469,Pluralsight,Mathematics for ML,Intermediate,1.6924378798369191e-06,0.0001628261800375,0.5999999999999996,21,11.2,Andrew Ng,English,"mathematics for ml topic 3,mathematics for ml,intermediate,comprehensive",Interactive,ML Engineer Path,PL_009,2,0.1861512187548517,2023,0.1572715426492376,"Comprehensive Mathematics for ML Mathematics for ML Topic 3 Mathematics for ML Intermediate mathematics for ml topic 3,mathematics for ml,intermediate,comprehensive ML Engineer Path Andrew Ng",2.0,comprehensive mathematics for ml mathematics for ml topic 3
4576,CRS_4577,Mathematics for ML Topic 7 in Mathematics for ML – Advanced Guide,https://www.geeksforgeeks.com/course/mathematics-for-ml-topic-7-in-mathematics-for-ml-advanc-269,GeeksforGeeks,Mathematics for ML,Beginner,0.0050303869528425,0.0165258521739305,1.0,202,22.7,Traversy Media,English,"mathematics for ml topic 7,mathematics for ml,beginner,advanced",Video,ML Engineer Path,PL_009,1,0.3235522434404596,2024,0.2706025471650695,"Mathematics for ML Topic 7 in Mathematics for ML – Advanced Guide Mathematics for ML Beginner mathematics for ml topic 7,mathematics for ml,beginner,advanced ML Engineer Path Traversy Media",1.0,mathematics for ml topic 7 in mathematics for ml – advanced guide
4577,CRS_4578,Masterclass Mathematics for ML Topic 13 for Mathematics for ML,https://www.pluralsight.com/course/masterclass-mathematics-for-ml-topic-13-for-mathematics-654,Pluralsight,Mathematics for ML,Intermediate,0.0015181167782137,0.0032203400051863,0.5999999999999996,78,31.4,Simplilearn,English,"mathematics for ml topic 13,mathematics for ml,intermediate,masterclass",Article,ML Engineer Path,PL_009,2,0.1889458158671013,2024,0.1591255890470916,"Masterclass Mathematics for ML Topic 13 for Mathematics for ML Mathematics for ML Intermediate mathematics for ml topic 13,mathematics for ml,intermediate,masterclass ML Engineer Path Simplilearn",2.0,masterclass mathematics for ml topic 13 for mathematics for ml
4578,CRS_4579,Professional Mathematics for ML Mathematics for ML Topic 4,https://www.edx.com/course/professional-mathematics-for-ml-mathematics-for-ml-topi-950,edX,Mathematics for ML,Intermediate,0.0020020001538579,0.001342813435371,0.5999999999999996,191,1.8,Traversy Media,English,"mathematics for ml topic 4,mathematics for ml,intermediate,professional",Video,ML Engineer Path,PL_009,2,0.1880142834963515,2024,0.1586392601119633,"Professional Mathematics for ML Mathematics for ML Topic 4 Mathematics for ML Intermediate mathematics for ml topic 4,mathematics for ml,intermediate,professional ML Engineer Path Traversy Media",2.0,professional mathematics for ml mathematics for ml topic 4
4579,CRS_4580,Advanced Mathematics for ML Topic 18 for Mathematics for ML,https://www.linkedinlearning.com/course/advanced-mathematics-for-ml-topic-18-for-mathematics-fo-235,LinkedIn Learning,Mathematics for ML,Beginner,0.0009280713901069,0.0029911772332816,0.7999999999999989,50,10.9,Brad Traversy,English,"mathematics for ml topic 18,mathematics for ml,beginner,advanced",Interactive,ML Engineer Path,PL_009,1,0.2505822077317186,2025,0.2111890608412014,"Advanced Mathematics for ML Topic 18 for Mathematics for ML Mathematics for ML Beginner mathematics for ml topic 18,mathematics for ml,beginner,advanced ML Engineer Path Brad Traversy",1.0,advanced mathematics for ml topic 18 for mathematics for ml
4580,CRS_4581,Professional Mathematics for ML Mathematics for ML Topic 2,https://www.coursera.com/course/professional-mathematics-for-ml-mathematics-for-ml-topi-301,Coursera,Mathematics for ML,Beginner,0.0163827986768212,0.0151569061417633,0.7999999999999989,62,17.2,Colt Steele,English,"mathematics for ml topic 2,mathematics for ml,beginner,professional",Video,ML Engineer Path,PL_009,1,0.2676603011954665,2024,0.2230552663114214,"Professional Mathematics for ML Mathematics for ML Topic 2 Mathematics for ML Beginner mathematics for ml topic 2,mathematics for ml,beginner,professional ML Engineer Path Colt Steele",1.0,professional mathematics for ml mathematics for ml topic 2
4581,CRS_4582,Advanced Mathematics for ML Topic 1 for Mathematics for ML,https://www.pluralsight.com/course/advanced-mathematics-for-ml-topic-1-for-mathematics-for-925,Pluralsight,Mathematics for ML,Beginner,0.0093302561735518,0.015492609500606,0.1999999999999993,205,11.2,Fireship,English,"mathematics for ml topic 1,mathematics for ml,beginner,advanced",Video,ML Engineer Path,PL_009,1,0.0771619313771153,2025,0.0625711283113175,"Advanced Mathematics for ML Topic 1 for Mathematics for ML Mathematics for ML Beginner mathematics for ml topic 1,mathematics for ml,beginner,advanced ML Engineer Path Fireship",1.0,advanced mathematics for ml topic 1 for mathematics for ml
4582,CRS_4583,Production-Grade Mathematics for ML Mathematics for ML Topic 14,https://www.classcentral.com/course/productiongrade-mathematics-for-ml-mathematics-for-ml-t-178,Class Central,Mathematics for ML,Beginner,0.0070286945149626,0.0038475223282937,0.0,66,14.0,Brad Traversy,English,"mathematics for ml topic 14,mathematics for ml,beginner,production-grade",Video,ML Engineer Path,PL_009,1,0.0065207265952491,2023,0.0047260689813602,"Production-Grade Mathematics for ML Mathematics for ML Topic 14 Mathematics for ML Beginner mathematics for ml topic 14,mathematics for ml,beginner,production-grade ML Engineer Path Brad Traversy",1.0,production-grade mathematics for ml mathematics for ml topic 14
4583,CRS_4584,Mathematics for ML Topic 11 Series (Mathematics for ML),https://www.udemy.com/course/mathematics-for-ml-topic-11-series-mathematics-for-ml-247,Udemy,Mathematics for ML,Intermediate,0.0006282021693976,0.0008483042959978,0.3999999999999986,158,36.9,Andrew Ng,English,"mathematics for ml topic 11,mathematics for ml,intermediate,from scratch",Video,ML Engineer Path,PL_009,2,0.1248253376804844,2025,0.1053970143693852,"Mathematics for ML Topic 11 Series (Mathematics for ML) Mathematics for ML Intermediate mathematics for ml topic 11,mathematics for ml,intermediate,from scratch ML Engineer Path Andrew Ng",2.0,mathematics for ml topic 11 series (mathematics for ml)
4584,CRS_4585,Project-Based Mathematics for ML Mathematics for ML Topic 13,https://www.freecodecamp.com/course/projectbased-mathematics-for-ml-mathematics-for-ml-topi-176,freeCodeCamp,Mathematics for ML,Beginner,0.0009299176859758,0.0029369018399358,0.3999999999999986,134,24.8,freeCodeCamp,English,"mathematics for ml topic 13,mathematics for ml,beginner,project-based",Video,ML Engineer Path,PL_009,1,0.1262226362366092,2025,0.106304223897397,"Project-Based Mathematics for ML Mathematics for ML Topic 13 Mathematics for ML Beginner mathematics for ml topic 13,mathematics for ml,beginner,project-based ML Engineer Path freeCodeCamp",1.0,project-based mathematics for ml mathematics for ml topic 13
4585,CRS_4586,Complete Mathematics for ML Mathematics for ML Topic 2,https://www.simplilearn.com/course/complete-mathematics-for-ml-mathematics-for-ml-topic-2-900,Simplilearn,Mathematics for ML,All Levels,0.0011342410954688,0.0012161708508974,0.3999999999999986,26,3.9,Tech With Tim,English,"mathematics for ml topic 2,mathematics for ml,all levels,complete",Article,ML Engineer Path,PL_009,2,0.1252911038658593,2025,0.10575924786931,"Complete Mathematics for ML Mathematics for ML Topic 2 Mathematics for ML All Levels mathematics for ml topic 2,mathematics for ml,all levels,complete ML Engineer Path Tech With Tim",,complete mathematics for ml mathematics for ml topic 2
4586,CRS_4587,Beginner Mathematics for ML: Mathematics for ML Topic 9 Guide,https://www.edx.com/course/beginner-mathematics-for-ml-mathematics-for-ml-topic-9--753,edX,Mathematics for ML,Beginner,0.0079978459881529,0.0101474883559179,0.3999999999999986,230,16.4,Tech With Tim,English,"mathematics for ml topic 9,mathematics for ml,beginner,deep dive",Video,ML Engineer Path,PL_009,1,0.1352274491538581,2024,0.1123816080156043,"Beginner Mathematics for ML: Mathematics for ML Topic 9 Guide Mathematics for ML Beginner mathematics for ml topic 9,mathematics for ml,beginner,deep dive ML Engineer Path Tech With Tim",1.0,beginner mathematics for ml: mathematics for ml topic 9 guide
4587,CRS_4588,Ultimate Mathematics for ML Topic 4 for Mathematics for ML,https://www.classcentral.com/course/ultimate-mathematics-for-ml-topic-4-for-mathematics-for-454,Class Central,Mathematics for ML,Intermediate,2.600200015385799e-05,0.0001809179778194,0.3999999999999986,119,10.8,Brad Traversy,English,"mathematics for ml topic 4,mathematics for ml,intermediate,ultimate",Video,ML Engineer Path,PL_009,2,0.1240490607048594,2024,0.1048641423354803,"Ultimate Mathematics for ML Topic 4 for Mathematics for ML Mathematics for ML Intermediate mathematics for ml topic 4,mathematics for ml,intermediate,ultimate ML Engineer Path Brad Traversy",2.0,ultimate mathematics for ml topic 4 for mathematics for ml
4588,CRS_4589,Practical Mathematics for ML Topic 0 for Mathematics for ML,https://www.google.com/course/practical-mathematics-for-ml-topic-0-for-mathematics-fo-790,Google,Mathematics for ML,Intermediate,0.0034336487422109,0.0076005652681706,0.5999999999999996,72,18.1,Krish Naik,English,"mathematics for ml topic 0,mathematics for ml,intermediate,practical",Video,ML Engineer Path,PL_009,2,0.1928272007452258,2025,0.1616673585258616,"Practical Mathematics for ML Topic 0 for Mathematics for ML Mathematics for ML Intermediate mathematics for ml topic 0,mathematics for ml,intermediate,practical ML Engineer Path Krish Naik",2.0,practical mathematics for ml topic 0 for mathematics for ml
4589,CRS_4590,Mathematics for ML Topic 11 in Mathematics for ML – Hands-On Guide,https://www.simplilearn.com/course/mathematics-for-ml-topic-11-in-mathematics-for-ml-hands-357,Simplilearn,Mathematics for ML,All Levels,0.001597661358566,0.0030575138251488,1.0,105,32.9,Maximilian Schwarzmüller,English,"mathematics for ml topic 11,mathematics for ml,all levels,hands-on",Video,ML Engineer Path,PL_009,2,0.3131501319670858,2022,0.2639535863252025,"Mathematics for ML Topic 11 in Mathematics for ML – Hands-On Guide Mathematics for ML All Levels mathematics for ml topic 11,mathematics for ml,all levels,hands-on ML Engineer Path Maximilian Schwarzmüller",,mathematics for ml topic 11 in mathematics for ml – hands-on guide
4590,CRS_4591,Mathematics for ML Topic 2 in Mathematics for ML – Deep Dive Guide,https://www.classcentral.com/course/mathematics-for-ml-topic-2-in-mathematics-for-ml-deep-d-481,Class Central,Mathematics for ML,Intermediate,0.000548196015078,0.0014714662195982,1.0,182,23.4,Simplilearn,English,"mathematics for ml topic 2,mathematics for ml,intermediate,deep dive",Video,ML Engineer Path,PL_009,2,0.3114423226207111,2024,0.2628481996843191,"Mathematics for ML Topic 2 in Mathematics for ML – Deep Dive Guide Mathematics for ML Intermediate mathematics for ml topic 2,mathematics for ml,intermediate,deep dive ML Engineer Path Simplilearn",2.0,mathematics for ml topic 2 in mathematics for ml – deep dive guide
4591,CRS_4592,Deep Dive Mathematics for ML Mathematics for ML Topic 10,https://www.coursera.com/course/deep-dive-mathematics-for-ml-mathematics-for-ml-topic-1-498,Coursera,Mathematics for ML,Beginner,0.0014785752750211,0.0007699065056094,0.3999999999999986,159,13.7,Fireship,English,"mathematics for ml topic 10,mathematics for ml,beginner,deep dive",Article,ML Engineer Path,PL_009,1,0.1252911038658593,2023,0.1057681987458313,"Deep Dive Mathematics for ML Mathematics for ML Topic 10 Mathematics for ML Beginner mathematics for ml topic 10,mathematics for ml,beginner,deep dive ML Engineer Path Fireship",1.0,deep dive mathematics for ml mathematics for ml topic 10
4592,CRS_4593,Mathematics for ML Topic 2 Crash Course (Mathematics for ML),https://www.ibmskills.com/course/mathematics-for-ml-topic-2-crash-course-mathematics-for-800,IBM Skills,Mathematics for ML,Intermediate,0.0002170936225863,0.000753824907581,0.3999999999999986,150,38.0,codebasics,English,"mathematics for ml topic 2,mathematics for ml,intermediate,practical",Video,ML Engineer Path,PL_009,2,0.1245148268902344,2024,0.105167404372847,"Mathematics for ML Topic 2 Crash Course (Mathematics for ML) Mathematics for ML Intermediate mathematics for ml topic 2,mathematics for ml,intermediate,practical ML Engineer Path codebasics",2.0,mathematics for ml topic 2 crash course (mathematics for ml)
4593,CRS_4594,Mastering Mathematics for ML Topic 9 (Mathematics for ML),https://www.scrimba.com/course/mastering-mathematics-for-ml-topic-9-mathematics-for-ml-135,Scrimba,Mathematics for ML,Intermediate,0.0004709593045618,0.0006975393144816,0.5999999999999996,239,13.7,Brad Traversy,English,"mathematics for ml topic 9,mathematics for ml,intermediate,advanced",Video,ML Engineer Path,PL_009,2,0.1867722403353516,2025,0.1576936686522873,"Mastering Mathematics for ML Topic 9 (Mathematics for ML) Mathematics for ML Intermediate mathematics for ml topic 9,mathematics for ml,intermediate,advanced ML Engineer Path Brad Traversy",2.0,mastering mathematics for ml topic 9 (mathematics for ml)
4594,CRS_4595,Advanced Mathematics for ML: Mathematics for ML Topic 2 Bootcamp,https://www.classcentral.com/course/advanced-mathematics-for-ml-mathematics-for-ml-topic-2--704,Class Central,Mathematics for ML,Advanced,0.0013373336410493,0.0022775563207715,0.7999999999999989,161,27.2,codebasics,English,"mathematics for ml topic 2,mathematics for ml,advanced,production-grade",Video,ML Engineer Path,PL_009,3,0.2502716969414686,2023,0.2110917952428537,"Advanced Mathematics for ML: Mathematics for ML Topic 2 Bootcamp Mathematics for ML Advanced mathematics for ml topic 2,mathematics for ml,advanced,production-grade ML Engineer Path codebasics",3.0,advanced mathematics for ml: mathematics for ml topic 2 bootcamp
4595,CRS_4596,Mastering Mathematics for ML Topic 6 (Mathematics for ML),https://www.pluralsight.com/course/mastering-mathematics-for-ml-topic-6-mathematics-for-ml-147,Pluralsight,Mathematics for ML,Advanced,0.0002027848296022,0.0008483042959978,0.1999999999999993,177,20.7,codebasics,English,"mathematics for ml topic 6,mathematics for ml,advanced,from scratch",Video,ML Engineer Path,PL_009,3,0.0624126688402421,2024,0.0527655845324085,"Mastering Mathematics for ML Topic 6 (Mathematics for ML) Mathematics for ML Advanced mathematics for ml topic 6,mathematics for ml,advanced,from scratch ML Engineer Path codebasics",3.0,mastering mathematics for ml topic 6 (mathematics for ml)
4596,CRS_4597,Advanced Mathematics for ML Mathematics for ML Topic 13,https://www.kaggle.com/course/advanced-mathematics-for-ml-mathematics-for-ml-topic-13-914,Kaggle,Mathematics for ML,Intermediate,0.0003218709131471,0.0004643561430699,0.5999999999999996,25,14.1,Andrei Neagoie,English,"mathematics for ml topic 13,mathematics for ml,intermediate,advanced",Video,ML Engineer Path,PL_009,2,0.1864617295451016,2022,0.1575210897643892,"Advanced Mathematics for ML Mathematics for ML Topic 13 Mathematics for ML Intermediate mathematics for ml topic 13,mathematics for ml,intermediate,advanced ML Engineer Path Andrei Neagoie",2.0,advanced mathematics for ml mathematics for ml topic 13
4597,CRS_4598,Mathematics for ML Mathematics for ML Topic 16 – Modern Tutorial,https://www.greatlearning.com/course/mathematics-for-ml-mathematics-for-ml-topic-16-modern-t-596,Great Learning,Mathematics for ML,Advanced,0.0012231710131548,0.0012704462442432,0.3999999999999986,73,30.6,codebasics,English,"mathematics for ml topic 16,mathematics for ml,advanced,modern",Project-based,ML Engineer Path,PL_009,3,0.1254463592609843,2023,0.1058349932678616,"Mathematics for ML Mathematics for ML Topic 16 – Modern Tutorial Mathematics for ML Advanced mathematics for ml topic 16,mathematics for ml,advanced,modern ML Engineer Path codebasics",3.0,mathematics for ml mathematics for ml topic 16 – modern tutorial
4598,CRS_4599,From Scratch Mathematics for ML Mathematics for ML Topic 3,https://www.udemy.com/course/from-scratch-mathematics-for-ml-mathematics-for-ml-topi-855,Udemy,Mathematics for ML,Intermediate,0.003088083698746,0.0024383723010555,0.3999999999999986,190,4.9,Tech With Tim,English,"mathematics for ml topic 3,mathematics for ml,intermediate,from scratch",Interactive,ML Engineer Path,PL_009,2,0.127309424002484,2024,0.1071523071703215,"From Scratch Mathematics for ML Mathematics for ML Topic 3 Mathematics for ML Intermediate mathematics for ml topic 3,mathematics for ml,intermediate,from scratch ML Engineer Path Tech With Tim",2.0,from scratch mathematics for ml mathematics for ml topic 3
4599,CRS_4600,Mathematics for ML Topic 2 in Mathematics for ML – In-Depth Guide,https://www.geeksforgeeks.com/course/mathematics-for-ml-topic-2-in-mathematics-for-ml-indept-957,GeeksforGeeks,Mathematics for ML,Intermediate,0.001504577275175,0.0009729366807179,0.7999999999999989,111,29.8,freeCodeCamp,English,"mathematics for ml topic 2,mathematics for ml,intermediate,in-depth",Project-based,ML Engineer Path,PL_009,2,0.2496506753609688,2022,0.2106999712886843,"Mathematics for ML Topic 2 in Mathematics for ML – In-Depth Guide Mathematics for ML Intermediate mathematics for ml topic 2,mathematics for ml,intermediate,in-depth ML Engineer Path freeCodeCamp",2.0,mathematics for ml topic 2 in mathematics for ml – in-depth guide
4600,CRS_4601,Project-Based Mathematics for ML Mathematics for ML Topic 6,https://www.greatlearning.com/course/projectbased-mathematics-for-ml-mathematics-for-ml-topi-254,Great Learning,Mathematics for ML,Intermediate,0.0023935687360566,0.0032022482074043,0.1999999999999993,143,35.0,Traversy Media,English,"mathematics for ml topic 6,mathematics for ml,intermediate,project-based",Project-based,ML Engineer Path,PL_009,2,0.0652072659524918,2025,0.0546797642999691,"Project-Based Mathematics for ML Mathematics for ML Topic 6 Mathematics for ML Intermediate mathematics for ml topic 6,mathematics for ml,intermediate,project-based ML Engineer Path Traversy Media",2.0,project-based mathematics for ml mathematics for ml topic 6
4601,CRS_4602,Mathematics for ML Topic 15 in Mathematics for ML – From Scratch Guide,https://www.google.com/course/mathematics-for-ml-topic-15-in-mathematics-for-ml-from--236,Google,Mathematics for ML,Advanced,0.0019504577275175,0.0053732639412378,0.7999999999999989,87,2.3,Tech With Tim,English,"mathematics for ml topic 15,mathematics for ml,advanced,from scratch",Interactive,ML Engineer Path,PL_009,3,0.2526005278683434,2023,0.212546081763609,"Mathematics for ML Topic 15 in Mathematics for ML – From Scratch Guide Mathematics for ML Advanced mathematics for ml topic 15,mathematics for ml,advanced,from scratch ML Engineer Path Tech With Tim",3.0,mathematics for ml topic 15 in mathematics for ml – from scratch guide
4602,CRS_4603,Intermediate Mathematics for ML: Mathematics for ML Topic 17 Tutorial,https://www.ibmskills.com/course/intermediate-mathematics-for-ml-mathematics-for-ml-topi-210,IBM Skills,Mathematics for ML,Intermediate,0.000841295484268,0.0004884785401125,0.5999999999999996,13,21.4,Traversy Media,English,"mathematics for ml topic 17,mathematics for ml,intermediate,deep dive",Video,ML Engineer Path,PL_009,2,0.1867722403353516,2024,0.1577710211215922,"Intermediate Mathematics for ML: Mathematics for ML Topic 17 Tutorial Mathematics for ML Intermediate mathematics for ml topic 17,mathematics for ml,intermediate,deep dive ML Engineer Path Traversy Media",2.0,intermediate mathematics for ml: mathematics for ml topic 17 tutorial
4603,CRS_4604,Mastering Mathematics for ML Topic 14 (Mathematics for ML),https://www.coursera.com/course/mastering-mathematics-for-ml-topic-14-mathematics-for-m-700,Coursera,Mathematics for ML,All Levels,0.0006335871990153,0.0004342031467666,0.5999999999999996,213,11.0,Fireship,English,"mathematics for ml topic 14,mathematics for ml,all levels,deep dive",Video,ML Engineer Path,PL_009,2,0.1866169849402266,2024,0.1576537032943923,"Mastering Mathematics for ML Topic 14 (Mathematics for ML) Mathematics for ML All Levels mathematics for ml topic 14,mathematics for ml,all levels,deep dive ML Engineer Path Fireship",,mastering mathematics for ml topic 14 (mathematics for ml)
4604,CRS_4605,APIs & REST APIs & REST Topic 12 – Hands-On Course,https://www.coursera.com/course/apis-rest-apis-rest-topic-12-handson-course-686,Coursera,APIs & REST,Intermediate,0.0017672128625278,0.0033751253862096,0.1999999999999993,117,32.3,codebasics,English,"apis & rest topic 12,apis & rest,intermediate,hands-on",Video,Full-Stack Developer Path,PL_006,2,0.0650520105573668,2025,0.0544727079599104,"APIs & REST APIs & REST Topic 12 – Hands-On Course APIs & REST Intermediate apis & rest topic 12,apis & rest,intermediate,hands-on Full-Stack Developer Path codebasics",2.0,apis & rest apis & rest topic 12 – hands-on course
4605,CRS_4606,Advanced APIs & REST APIs & REST Topic 8,https://www.freecodecamp.com/course/advanced-apis-rest-apis-rest-topic-8-341,freeCodeCamp,APIs & REST,Beginner,0.0031170090006923,0.0023459031123922,0.5999999999999996,235,17.4,Simplilearn,English,"apis & rest topic 8,apis & rest,beginner,advanced",Video,Full-Stack Developer Path,PL_006,1,0.1894115820524763,2025,0.1595597453388356,"Advanced APIs & REST APIs & REST Topic 8 APIs & REST Beginner apis & rest topic 8,apis & rest,beginner,advanced Full-Stack Developer Path Simplilearn",1.0,advanced apis & rest apis & rest topic 8
4606,CRS_4607,APIs & REST APIs & REST Topic 19 – Deep Dive Training,https://www.udemy.com/course/apis-rest-apis-rest-topic-19-deep-dive-training-209,Udemy,APIs & REST,All Levels,0.0133845680436956,0.0145618870147126,0.7999999999999989,145,35.5,Fireship,English,"apis & rest topic 19,apis & rest,all levels,deep dive",Project-based,Full-Stack Developer Path,PL_006,2,0.2654867256637168,2025,0.2214224157017148,"APIs & REST APIs & REST Topic 19 – Deep Dive Training APIs & REST All Levels apis & rest topic 19,apis & rest,all levels,deep dive Full-Stack Developer Path Fireship",,apis & rest apis & rest topic 19 – deep dive training
